noise,average_0,average_1,average_2,average_3,average_4,average_5,average_6,average_7,average_8,average_9,average_10,average_11,average_12,average_13,average_14,average_15,average_16,average_17,average_18,average_19,average_20,average_21,average_22,average_23,average_24,average_25,average_26,average_27,average_28,average_29,average_30
2.631578947368421,0.7358309800768157,0.7420760265690003,0.664444846785438,0.6586056249986844,0.6778634293957213,0.7504403462340763,0.7487293695933731,0.7013005293266414,0.6718792031232445,0.709087333834781,0.7104635733828447,0.6720431630385393,0.6865631758307169,0.7221512587517706,0.7567584243947436,0.6882277262042615,0.7012510056756222,0.6821809474256382,0.664568999168203,0.737112446952165,0.7153006180582426,0.7373624601748947,0.7218731372891262,0.6972765676248761,0.6994601421632138,0.7008678436277185,0.6753331590983642,0.7026195834856162,0.7336563626221251,0.7052865374468889,0.686042851698298
2.894736842105264,0.6628620967521416,0.6105513927713888,0.6162293201778671,0.6191865356300729,0.7266979128844708,0.6320076419697047,0.6625995362619945,0.6315937134309499,0.6203006057697693,0.6503432126533273,0.6305250984844891,0.6955514165777292,0.6234574232432016,0.6642271266584691,0.5628787757394367,0.6288621035016342,0.6725362902357488,0.5897650907862085,0.6948618545373221,0.6051605811238205,0.5971719426403233,0.6648831687049039,0.5796038244972248,0.6075264304171648,0.6619564479514004,0.7015408222324706,0.6609062801109887,0.6703810016958501,0.5925729589547064,0.5956329965209302,0.6676809326290005
3.1578947368421053,0.6629086756634185,0.5198834050946347,0.5906358097287775,0.6067858921945922,0.6170577008381679,0.5785865069157502,0.6436729851268737,0.6098941050129207,0.5968864163927076,0.6491745535305968,0.5581110966420562,0.64307650790326,0.5719497592556696,0.5950121239265668,0.6281886287098211,0.5151421074840574,0.6275327677988798,0.5585917894075545,0.6046549269850738,0.5773500542092749,0.5781198320754094,0.6305295760958232,0.5575878875976071,0.5967988863603795,0.5763796321505011,0.4807966310413732,0.5881471368585149,0.5563649209994533,0.6574359596348734,0.5512297353991777,0.6755319609155187
3.4210526315789487,0.6097615383911257,0.5106146445452553,0.5583703805766438,0.4618347816568775,0.4870091559908311,0.532613586133419,0.4992859372450217,0.5559553335962834,0.5512097968987755,0.5443224851011633,0.5610394305963271,0.4818829773266796,0.5833175718230433,0.4715467089839853,0.5412804895586264,0.43141262543456266,0.524550771522035,0.4808093753522689,0.5805363619498793,0.5543705619035889,0.547845348763306,0.5334851327578183,0.5230002189817549,0.522098257696395,0.5257223924587068,0.5160811947062831,0.2892857176918333,0.512956169503357,0.475356014523425,0.4475645654060583,0.573041124623457
3.6842105263157885,0.379095672143201,0.4158671517915695,0.4338181975024609,0.3185578528366686,0.4223676994584169,0.4458117698470225,0.44875657814207454,0.4232288804795433,0.5114409128607197,0.4009388807402745,0.5167867826231757,0.382239088394599,0.4812240513294452,0.534136843101621,0.4888939681499295,0.40319626778426176,0.3795098378006686,0.5409307934869757,0.5005161652085016,0.28734325055220306,0.2924210366779965,0.4818755404594916,0.4444675778539921,0.41889695802847504,0.41500259580859705,0.3485664986472622,0.5147485024481305,0.4554057102953486,0.3809753238913609,0.43621417205797147,0.37572322699358457
3.947368421052632,0.4173481235425965,0.2455660818472437,0.39518628590606175,0.23078864522918405,0.3476823323162821,0.22283035057491968,0.18135460055249664,0.2309962211989979,0.4352591209165211,0.11276182321884327,0.3679854944150509,0.2268956271187154,0.3413225727647642,0.39449650126916574,0.15250732018376345,0.4210326544704975,0.016041563143496432,0.37358738865299457,0.3791173510624053,0.35168291819832465,0.24279964252551434,0.2252827639815969,0.3660553716925334,0.3277727433986229,0.3780704813016093,0.3189746016599552,0.3001741406967116,0.4307278168680042,0.4426205029015271,0.39662249948262507,0.45778863695333316
4.2105263157894735,0.2954801585496437,0.2547707340442929,0.21327806436630625,0.15635640587505534,0.3240911152690788,0.08221870070285768,0.14208942914405762,0.17945069939811398,0.3005602456766132,0.1926018282749669,0.13667329639511228,0.1820752316543917,0.18957276635023376,0.17943947832295365,0.1985480711527944,0.4282907540373102,0.3293988947282536,0.3654557210606687,0.03888412042121436,0.23371610049715685,0.2282826811557892,0.2498664970048075,0.2584412755048242,0.2211687360712796,0.3030034372948127,0.23866472282408824,0.23664040637083794,0.22147813643340605,0.19885410884450305,0.28678891459914085,0.21799094902790844
4.473684210526316,0.060737979000342175,0.2993719261541749,0.2840421961383805,0.2397957966768145,0.2196965682123337,0.08426154700424422,0.08755976405879026,0.20126405783468426,0.10919109497885504,0.17164251984437928,0.07522763423691389,0.07540820938245386,0.14178764195733234,0.06966416959979042,0.05484168387620399,0.04053225676520852,0.11028370691711284,0.18795741071556465,0.05618924614117704,0.16519319440013502,0.18195547798578413,0.16289443480197907,0.22810916521563385,0.030170543519799475,0.15853084105037402,0.18058013594642386,0.05245167713862897,0.2295234136035154,0.14051187840031182,0.16785842566660075,0.12422220254195347
4.7368421052631575,0.0620959173413889,0.18312190020389246,0.19558968037090024,0.07840908717171513,0.12839556901074714,0.14554061679645758,0.1161438618048934,0.05020477759899228,0.11570720799052812,0.0342049366361157,0.13648011095269222,0.18769599544551546,0.19021720602343528,0.1674289194700817,0.021659715306231883,0.125046377241844,0.0939048567983569,0.020288048485362028,0.07528793180403602,0.18219859426483434,0.14493696519760715,0.02929971309994125,0.1885970087349188,0.1199012785028484,0.1888532708667814,0.11254477236214357,0.11092617119278897,0.04106957962108985,0.1874946110641874,0.07804217089029272,0.09877057206231477
5.0,0.048843917831913136,0.2411093336157711,0.027181288768782827,0.040833825916006684,0.09042575635357596,0.1284742432920256,0.11445190933931122,0.025645588595511914,0.1378460949592887,0.14368081579998354,0.06090209724181559,0.07674642190153047,0.15417628395874716,0.17414472618467147,0.12512727190487355,0.09119533850336814,0.061527347742947214,0.029370298870804657,0.243060622300864,0.15293080187672736,0.1373353320499077,0.06309528235071374,0.17445194958418367,0.03418398318643442,0.09328067655323287,0.04678536629559675,0.055035504873710665,0.13278305730494486,0.10407190332736012,0.0927079139336872,0.13539354189959213
