density,average_0,average_1,average_2,average_3,average_4,average_5,average_6,average_7,average_8,average_9,average_10,average_11,average_12,average_13,average_14,average_15,average_16,average_17,average_18,average_19,average_20,average_21,average_22,average_23,average_24,average_25,average_26,average_27,average_28,average_29,average_30,average_31,average_32,average_33,average_34,average_35,average_36,average_37,average_38,average_39,average_40,average_41,average_42,average_43,average_44,average_45,average_46,average_47,average_48,average_49,average_50,average_51,average_52,average_53,average_54,average_55,average_56,average_57,average_58,average_59,average_60,average_61,average_62,average_63,average_64,average_65,average_66,average_67,average_68,average_69,average_70,average_71,average_72,average_73,average_74,average_75,average_76,average_77,average_78,average_79,average_80,average_81,average_82,average_83,average_84,average_85,average_86,average_87,average_88,average_89,average_90,average_91,average_92,average_93,average_94,average_95,average_96,average_97,average_98,average_99
2.14288571429,0.797800236438,0.846823298884,0.827999314925,0.837906552712,0.799211478326,0.834235650875,0.838194129251,0.810744846519,0.811790327445,0.822632736995,0.796718151835,0.836903100281,0.800487076553,0.817412949592,0.834093513893,0.823314445115,0.809753364327,0.814484497753,0.827214854302,0.80900755413,0.825109419444,0.836005837497,0.814414878148,0.835990226645,0.821109147631,0.835157857329,0.816973961587,0.808908250027,0.82395513215,0.853374014636,0.810681657736,0.818265512432,0.825249476929,0.853492849247,0.834813933041,0.799796039942,0.790597851584,0.811395836352,0.844911662805,0.80157769473,0.771420986489,0.784264930725,0.787250831683,0.809429587167,0.800311004103,0.827141954705,0.81551968655,0.837912682186,0.791322553709,0.81313050279,0.80245215499,0.812484573562,0.836773980877,0.834584859447,0.809896551043,0.846467784777,0.80464920361,0.835544008705,0.840660989315,0.825499974214,0.84964259777,0.81053943798,0.809033273709,0.837848817098,0.825582405217,0.836712214935,0.839198601849,0.827617950272,0.832815436924,0.823605320269,0.823850029989,0.826827677796,0.826338757109,0.847516121217,0.797427323924,0.810268512474,0.809466406243,0.832687103012,0.82116107662,0.829354666562,0.781037591283,0.826815724017,0.827399260272,0.824543455092,0.823502439079,0.818478628906,0.827021985019,0.810651329059,0.835309036089,0.802836854209,0.840317727904,0.823608187447,0.824316549963,0.839701682275,0.826554246607,0.80576833315,0.827820191411,0.824532425791,0.812931638828,0.809599097611
2.35716428571,0.825844557943,0.823968707467,0.831567479934,0.790701633394,0.845066876096,0.808080841669,0.813941345298,0.809814866539,0.787848818081,0.814342795096,0.813439141438,0.838971405099,0.807146217361,0.824599713184,0.845136516376,0.80101144143,0.815428946454,0.810492028366,0.826352531983,0.861522118368,0.817347288521,0.824243694337,0.854557962289,0.848452699451,0.823628827186,0.834284980381,0.851414583061,0.871879216908,0.794075096129,0.806938250578,0.788255884295,0.815130831926,0.826724648252,0.824137579498,0.779277533315,0.795798044041,0.831180443853,0.837020636339,0.818315733136,0.816753903079,0.85433453758,0.836435218439,0.822469429168,0.832466761627,0.834112619806,0.788561415491,0.807734195581,0.792278566336,0.818294298292,0.836324958886,0.808830588469,0.828248697404,0.836531198348,0.820815162414,0.80886391248,0.813900735202,0.823043778663,0.839479323934,0.761031683994,0.78829749505,0.844979376349,0.835761457218,0.860989111975,0.82263228657,0.831910640793,0.80735096915,0.810177094475,0.809374375461,0.81810468176,0.792459310445,0.817891677892,0.804808953875,0.790072784966,0.841372538794,0.847082274095,0.856971408922,0.828652020519,0.827192340724,0.786414688544,0.808195266143,0.801257381749,0.841386499603,0.821418370953,0.82381252064,0.797026380856,0.79611816192,0.834299914906,0.836305519229,0.815574023256,0.80586763257,0.820526976946,0.828312298702,0.780035992185,0.794069407443,0.804810721518,0.786067165242,0.833042612896,0.807472400092,0.836298675056,0.825253282414
2.57144285714,0.820848380976,0.830920205172,0.807806319157,0.832803331192,0.796698381325,0.815206017497,0.786704163741,0.818830948343,0.82049591434,0.818105703014,0.815115450014,0.837940496688,0.850879336079,0.819004997209,0.802454476488,0.843494887467,0.805767388377,0.810972013141,0.787833978129,0.847865256253,0.812814314735,0.831834120898,0.815365557425,0.81714923804,0.848513068746,0.823463955085,0.801774243416,0.791246435257,0.810071034376,0.805280404017,0.8223199378,0.805032712133,0.819801833814,0.828184941874,0.838373334864,0.821805582525,0.805035032632,0.819794619295,0.835453852322,0.86096227301,0.797897474194,0.807068354304,0.830900576414,0.829431482344,0.816093365007,0.795828447585,0.825600443503,0.803951873675,0.783137062511,0.816907698515,0.828431995285,0.824902420674,0.806396509571,0.826402500256,0.834778300616,0.788070544309,0.770157155943,0.808703147895,0.812543935199,0.806104426837,0.833179179017,0.833219089511,0.805846927231,0.811882029226,0.801011849086,0.810175609015,0.796334881815,0.802596116071,0.789216643055,0.834525387328,0.8423480259,0.809775337708,0.820360955998,0.819432993016,0.808827975385,0.851949162904,0.819386680368,0.828343646861,0.819695586938,0.807051482999,0.825180375496,0.81897389753,0.846987580207,0.795264283478,0.808105345596,0.827464635115,0.833817826008,0.803250204855,0.821224511824,0.808092917468,0.818238046151,0.805428355747,0.787880680863,0.841256887887,0.833899485295,0.812703948884,0.80022821338,0.824975277134,0.823018180789,0.831569410203
2.78572142857,0.803375334467,0.820058798984,0.811514867855,0.810593971085,0.791674804905,0.823432616651,0.821669146731,0.794492937604,0.796611171946,0.84098280991,0.853849417605,0.822340099279,0.821048304982,0.824849627998,0.811098746534,0.814902479874,0.804217776195,0.853205408163,0.840812367368,0.802875666,0.779026199235,0.823143931671,0.828145993317,0.809445057814,0.857365616319,0.852396442994,0.802676442381,0.790826480306,0.78009372569,0.815973467278,0.859113616615,0.793484742253,0.845355253202,0.829955768943,0.828586400773,0.801328348156,0.794301963684,0.790558013474,0.835414242822,0.835853261501,0.822029125639,0.798385453594,0.77210225483,0.811514744288,0.815206888807,0.828005371321,0.833202208503,0.819648317705,0.821558916506,0.805604079446,0.818184578152,0.839064072191,0.8110079007,0.801153540565,0.834589611823,0.8354723638,0.805831660568,0.811666868181,0.819490387793,0.783961776431,0.851477723796,0.806756214675,0.812961363283,0.833424445367,0.828729959037,0.835574117391,0.848465904511,0.807409484891,0.839725341176,0.818347248788,0.831679796725,0.839412784509,0.838632099735,0.810581982102,0.846415871386,0.823720165237,0.813708468397,0.82929241824,0.810427801934,0.818579256851,0.819108135969,0.83756177789,0.794248402691,0.807699486309,0.811421612404,0.85648101293,0.851299244529,0.83736307816,0.800644265669,0.799247263464,0.820073431418,0.846811179407,0.820409705056,0.836106949249,0.81851220869,0.801838271157,0.837415088087,0.799143919956,0.854892469743,0.823050915365
3.0,0.815450268219,0.816018215349,0.835641292056,0.808055806161,0.792930627152,0.829743037494,0.820117370595,0.829661713268,0.81972304937,0.800086801493,0.79038962739,0.834255005024,0.799871411971,0.826110748556,0.804285025258,0.790766061496,0.798839637003,0.839559556165,0.824262594484,0.851530381514,0.823819007333,0.856398410265,0.83370576275,0.788972610792,0.848528721823,0.827631313272,0.841875390093,0.788749337143,0.809756232658,0.813478663509,0.835893010724,0.809946731464,0.760395090731,0.816968220392,0.793968758087,0.820669456128,0.818124721637,0.830687139925,0.82082509933,0.850300029285,0.803531379535,0.801842392975,0.810813402537,0.824939150654,0.813366300715,0.857693907909,0.815263372627,0.821925909965,0.854519167654,0.826009501679,0.81020721056,0.838591634193,0.79869232329,0.828322684182,0.81505026406,0.846007976069,0.813701936179,0.808466360105,0.822573990853,0.796750068618,0.821496440806,0.843794196918,0.826839069314,0.820457668933,0.840698722373,0.832203398043,0.84167632222,0.807214259439,0.824915411696,0.812519541194,0.826537777824,0.80264677523,0.811582802124,0.819982320157,0.807118511056,0.827082548092,0.851166096123,0.823790118748,0.812360020418,0.808255011573,0.823889370169,0.821381371891,0.837297337346,0.828554786776,0.827727107603,0.806717223621,0.805048569712,0.827985829514,0.822525601202,0.844567341286,0.818974689513,0.782911254818,0.784263528131,0.823023787071,0.814240739213,0.838683582813,0.813685309775,0.858776169994,0.860214218243,0.826396545415
3.5,0.830421979451,0.813611078888,0.803812807237,0.836253600841,0.822744823797,0.810895934743,0.826020635752,0.811138941554,0.823774886195,0.841567935976,0.838425641016,0.848990199595,0.840685341393,0.828587302625,0.820223506857,0.816019942706,0.794290167901,0.816032463117,0.839910899232,0.834549020413,0.792158318084,0.810728000518,0.820698869958,0.838024791326,0.835559323499,0.815544089363,0.80644100044,0.811643577417,0.833975473893,0.837305141929,0.829312453766,0.854325702928,0.816962597496,0.81171498797,0.857619570709,0.817811425349,0.829896457004,0.811327875265,0.820267441173,0.846235429167,0.83697235609,0.823415148229,0.830455110539,0.829076332099,0.815508279032,0.819155879201,0.812577134727,0.826901041473,0.826415085879,0.782238521729,0.832170364401,0.809485397891,0.832597420493,0.808639341439,0.809634369168,0.817855241425,0.795716506666,0.818066062357,0.809021734731,0.808006810548,0.820053288091,0.813451426171,0.856018435019,0.830805382453,0.804333872098,0.824241506362,0.825803239515,0.800851015716,0.840368070804,0.81880240438,0.804698867931,0.833457178695,0.832133709777,0.822332493665,0.829363755165,0.803829229164,0.826903010348,0.794493294627,0.806885069493,0.821762610942,0.787603386392,0.851832933813,0.849961348372,0.791607019141,0.844389134265,0.82732869525,0.79692394942,0.840634951046,0.820765959298,0.820166463339,0.822924942965,0.8281236275,0.832821858112,0.842352102211,0.804350307021,0.807214352599,0.830685329315,0.80761024008,0.852103124933,0.812478370585
5.125,0.832801009406,0.834847477812,0.858599009474,0.805865921435,0.785615547116,0.8149245298,0.80656297946,0.816941888313,0.83239689266,0.823192218129,0.842666088706,0.849877677806,0.858305122193,0.832366978226,0.821898435707,0.811581648704,0.817410866667,0.81978702036,0.821493833701,0.841944028122,0.834616674708,0.79694512356,0.82166363716,0.851632845675,0.826020388166,0.845278921832,0.796776814273,0.774064271328,0.780167266765,0.814462894092,0.829435943146,0.853100456886,0.822650313928,0.822879385345,0.79502561337,0.826203697776,0.824683854983,0.842106015654,0.811551169672,0.827887432954,0.839255385426,0.864163653036,0.823153245056,0.841956699827,0.822720709564,0.800329977452,0.798185103771,0.83895590888,0.822250234041,0.838343047215,0.81582167361,0.816762257053,0.850429574097,0.826860178415,0.819991925216,0.838254146201,0.8287995172,0.826933731692,0.836446765808,0.85084106031,0.821604306879,0.802722821967,0.785397302758,0.758338761828,0.819964483026,0.844922644916,0.812638156804,0.788621389887,0.840328849429,0.81653496136,0.806270268664,0.820574038376,0.834496789306,0.817959908668,0.829328078254,0.848262445646,0.808998178142,0.799973863621,0.827964136233,0.842095457,0.840973703236,0.838682953181,0.824944012625,0.816018814788,0.834370636054,0.824196873552,0.826503917503,0.840036360125,0.81572238452,0.811720280881,0.781229061393,0.826017654456,0.834606812376,0.804020267642,0.83142622611,0.828105472824,0.821372158599,0.831027298891,0.816602905312,0.806168418709
6.75,0.821836730063,0.811502062791,0.81751365169,0.784919420586,0.835261900085,0.849443077886,0.836519893697,0.785742667932,0.847790870874,0.877334777617,0.804155662548,0.824107692099,0.825346666,0.811122303884,0.813525108458,0.840263540268,0.824797868031,0.820009014345,0.815786531233,0.843423985322,0.806785725659,0.768523603944,0.803552389044,0.805077803605,0.803933913044,0.838072991976,0.843583053631,0.795264793121,0.825851862339,0.814975633129,0.808732913623,0.847302075954,0.82368824477,0.811530928966,0.800766497093,0.81723510686,0.813771620406,0.855805611733,0.794752243411,0.815600602659,0.798542009195,0.814065615789,0.828578672629,0.805107415781,0.817262264425,0.793776091278,0.822365966507,0.800195853354,0.842522089085,0.82377288321,0.846697243889,0.810859684936,0.863735788764,0.837904070468,0.834478714636,0.814613905731,0.838018799311,0.840226327514,0.817925927792,0.84488235479,0.834052297514,0.81258140733,0.810305350179,0.817659955836,0.820133877683,0.82158614641,0.774676420373,0.823815361867,0.827170252192,0.831300992632,0.825643353721,0.834071801019,0.814174867463,0.839553004304,0.788610907021,0.834375620667,0.827298866479,0.816827182982,0.805038669946,0.805782814453,0.794428984691,0.821997945891,0.811465383338,0.823828054869,0.841282367848,0.828656116064,0.790163419758,0.820110340848,0.846866802366,0.791452662774,0.811330740225,0.844841977588,0.805549953256,0.814918731239,0.809947756091,0.858349181431,0.813675196595,0.812800327326,0.787737124013,0.857203768389
8.375,0.805699912863,0.813984308735,0.815687332489,0.823228875081,0.821524509304,0.81717347651,0.796153624955,0.80465042781,0.815705921561,0.807649971961,0.850471834551,0.820048405934,0.819807731454,0.782191247297,0.858162502449,0.828195538151,0.828824947685,0.804239166744,0.793225176998,0.811407914104,0.848418284247,0.830995000998,0.80318848102,0.842020691778,0.799988305207,0.804405532237,0.805309419417,0.856266623601,0.787930706189,0.799143861728,0.842549298773,0.814599774173,0.801157025876,0.821437093314,0.817631627179,0.844094298214,0.822916093535,0.81401596469,0.82350026188,0.829011657585,0.821539474035,0.825369474979,0.815155328266,0.822458197715,0.804749987797,0.842631353282,0.831331334033,0.831721609072,0.847640858554,0.838214663295,0.839914064574,0.839000493244,0.785168218179,0.846457015329,0.800721957491,0.823679188713,0.849931959093,0.795551173552,0.81099913125,0.852091481579,0.80238811694,0.832792409425,0.814141740213,0.838287134454,0.834059775979,0.846874846108,0.833573335561,0.809105062152,0.823391857987,0.814961431885,0.816122972271,0.806756480463,0.827804917896,0.764233309279,0.809028913716,0.817680933702,0.790834681878,0.835108933146,0.837493557116,0.827393512719,0.827207425904,0.816725031826,0.80944458924,0.840540970221,0.824280141625,0.803362748527,0.829389511879,0.836147930836,0.812906641206,0.797531575322,0.790135934075,0.825824221708,0.822360732798,0.829574600838,0.809377428215,0.816480246823,0.836025905212,0.808443873885,0.826100693744,0.83822519783
10.0,0.828832576881,0.831789505898,0.819287501079,0.83029752864,0.79993100366,0.839022887891,0.839789663257,0.81735036335,0.81946242069,0.812148643413,0.811618234129,0.802498539919,0.845283004325,0.814430280972,0.804751829957,0.824143781604,0.824755879932,0.81750853942,0.880985752357,0.825855151667,0.822205779889,0.814064771279,0.819425863113,0.833918497658,0.810049335519,0.854081208395,0.846184595393,0.853293923327,0.798473856769,0.81237457416,0.823193305492,0.8419196263,0.826129816071,0.840718791161,0.852404739333,0.812736904759,0.832884809428,0.815372150329,0.807693127011,0.79800960667,0.841595128815,0.844670248098,0.849156795213,0.829873694043,0.827855109411,0.810559791757,0.763319608514,0.844181906038,0.830431948845,0.810093953802,0.850192739509,0.823280002213,0.808243135098,0.827310694529,0.78137362519,0.842163940665,0.809343669508,0.798550073149,0.866305719205,0.825989579353,0.824984921912,0.793769641554,0.831052304196,0.835428476974,0.827703543922,0.820292941982,0.832297980274,0.817920277738,0.812538209436,0.848141012793,0.833199773289,0.786658769116,0.80576669801,0.805275464952,0.862911760321,0.833820936934,0.827477276527,0.826817774895,0.771655067942,0.822421605253,0.828560020785,0.829480036829,0.833819183357,0.789494400279,0.81005680311,0.867129535882,0.807403011644,0.846106617596,0.841283269248,0.812232116736,0.81560860493,0.816092730517,0.833378907667,0.819466424262,0.852786678129,0.796292336206,0.851260308271,0.840248062711,0.832622275997,0.812280858673
